Transaction Detail by Account,,,,,,,,,
And Company (Spicy Cubes),,,,,,,,,
"January 1-December 3, 2025",,,,,,,,,

,Transaction date,Transaction type,Num,Name,Class full name,Memo/Description,Account full name,Amount,Balance
,08/18/2025,Expense,,Brooke Willis,,Zelle payment to Brooke Wills JPM99bjvf0ax,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"139,657.32"
,08/18/2025,Expense,,Angelina Toledo,,Zelle payment to Angelina XXXXXXX4348,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"139,627.32"
,08/18/2025,Expense,,Angelique Baca,,Zelle payment to Angelique XXXXXXX2758,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"139,597.32"
,08/19/2025,Expense,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250818 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX2859442 EED:250819 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX9442 TC,1060 Maverick Holding,-61.62,"139,535.70"
,08/19/2025,Deposit,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250818 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX2859468 EED:250819 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX9468 TC,1060 Maverick Holding,"6,161.97","145,697.67"
,08/19/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250819 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX1260041 EED:250819 IND ID:XXXXXXXX45477 IND NAME:ROBERTO NO EL XX0819PPZHW3 TRN: XXXXXX0041 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"145,667.67"
,08/19/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250819 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX1260046 EED:250819 IND ID:XXXXXXXX79466 IND NAME:ROBERTO NO EL XX0819PPZHW3 TRN: XXXXXX0046 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"145,637.67"
,08/19/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250819 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX1260047 EED:250819 IND ID:XXXXXXXX41135 IND NAME:ROBERTO NO EL XX0819PPZHW3 TRN: XXXXXX0047 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"145,607.67"
,08/19/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250819 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX1260050 EED:250819 IND ID:XXXXXXXX62631 IND NAME:ROBERTO NO EL XX0819PPZHW3 TRN: XXXXXX0050 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"145,577.67"
,08/19/2025,Expense,,Melissa Larson,,Zelle payment to Rodri XXXXXXX7243,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"145,547.67"
,08/19/2025,Expense,,Devin Ulbrich,,Zelle payment to Devin JPM99bjz750o,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"145,517.67"
,08/19/2025,Expense,,Noemi Castorena,,Zelle payment to casto 2 XXXXXXX9112,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"145,487.67"
,08/20/2025,Expense,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250819 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX8180508 EED:250820 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX0508 TC,1060 Maverick Holding,-53.93,"145,433.74"
,08/20/2025,Deposit,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250819 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX8180568 EED:250820 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX0568 TC,1060 Maverick Holding,"5,322.72","150,756.46"
,08/20/2025,Expense,,Courtney King,,Zelle payment to Courtney King XXXXXXX9351,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"150,726.46"
,08/20/2025,Expense,,NV Dept of Tax,,ORIG CO NAME:NV DEPT OF TAX ORIG ID:PXXXXX0022 DESC DATE:250819 CO ENTRY DESCR:NV TAX SEC:CCD TRACE#:XXXXXXXX8141948 EED:250820 IND ID:202221 IND NAME:ROBERTO N OEL NV DEPT OF TAX TRN: XXXXXX1948 TC,2300 Sales Tax Payable,-15.00,"150,711.46"
,08/20/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250820 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX5155187 EED:250820 IND ID:XXXXXXXX81297 IND NAME:ROBERTO NO EL XX0820PPZRR5 TRN: XXXXXX5187 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"150,681.46"
,08/20/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250820 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX5155414 EED:250820 IND ID:XXXXXXXX36671 IND NAME:ROBERTO NO EL XX0820PPZRR5 TRN: XXXXXX5414 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"150,651.46"
,08/20/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250820 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX5155499 EED:250820 IND ID:XXXXXXXX70476 IND NAME:ROBERTO NO EL XX0820PPZRR5 TRN: XXXXXX5499 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"150,621.46"
,08/21/2025,Expense,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250820 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX5921949 EED:250821 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX1949 TC,1060 Maverick Holding,-43.98,"150,577.48"
,08/21/2025,Deposit,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250820 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX5921960 EED:250821 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX1960 TC,1060 Maverick Holding,"4,290.50","154,867.98"
,08/22/2025,Credit Card Payment,,,,Payment Thank You - Web,2100 R. NOEL (1487) - 1,"-28,000.00","126,867.98"
,08/22/2025,Expense,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250821 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX2965586 EED:250822 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX5586 TC,1060 Maverick Holding,-52.34,"126,815.64"
,08/22/2025,Deposit,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250821 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX2965594 EED:250822 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX5594 TC,1060 Maverick Holding,"5,067.88","131,883.52"
,08/22/2025,Expense,,Paola Perez,,Zelle payment to paola perez JPM99bkbc49j,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"131,853.52"
,08/22/2025,Expense,,April Lyana Nevels,,Zelle payment to April Iyana Nevels XXXXXXX6234,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"131,823.52"
,08/22/2025,Expense,,Rebecca Reed,,Zelle payment to Rebecca Reed JPM99bkbbqfy,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"131,793.52"
,08/22/2025,Expense,,Baylee Decker,,Zelle payment to Baylee Decker JPM99bkbbpoe,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"131,763.52"
,08/23/2025,Expense,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250822 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX2400897 EED:250825 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX0897 TC,1060 Maverick Holding,-92.26,"131,671.26"
,08/23/2025,Deposit,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250822 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX2400903 EED:250825 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX0903 TC,1060 Maverick Holding,"9,226.82","140,898.08"
,08/23/2025,Expense,,Edwin Ortiz,,Zelle payment to Edwin Ortiz JPM99bkjm5hj,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-600.00,"140,298.08"
,08/24/2025,Expense,,Helena Ma,,Zelle payment to Helena Ma JPM99bkllojj,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-600.00,"139,698.08"
,08/25/2025,Expense,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250824 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX3769781 EED:250825 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX9781 TC,1060 Maverick Holding,-136.57,"139,561.51"
,08/25/2025,Deposit,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250824 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX3769839 EED:250825 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX9839 TC,1060 Maverick Holding,"13,195.20","152,756.71"
,08/25/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250824 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX5835679 EED:250825 IND ID:XXXXXXXX09913 IND NAME:ROBERTO NO EL XX0825PPZGOY TRN: XXXXXX5679 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"152,726.71"
,08/25/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250824 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX5835698 EED:250825 IND ID:XXXXXXXX74685 IND NAME:ROBERTO NO EL XX0825PPZGOY TRN: XXXXXX5698 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"152,696.71"
,08/25/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250824 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX5835705 EED:250825 IND ID:XXXXXXXX65948 IND NAME:ROBERTO NO EL XX0825PPZGOY TRN: XXXXXX5705 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"152,666.71"
,08/25/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250824 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX5835707 EED:250825 IND ID:XXXXXXXX90579 IND NAME:ROBERTO NO EL XX0825PPZGOY TRN: XXXXXX5707 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"152,636.71"
,08/25/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250824 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX5835727 EED:250825 IND ID:XXXXXXXX54975 IND NAME:ROBERTO NO EL XX0825PPZGOY TRN: XXXXXX5727 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"152,606.71"
,08/25/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250824 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX5839982 EED:250825 IND ID:XXXXXXXX66419 IND NAME:ROBERTO NO EL XX0825PPZGOZ TRN: XXXXXX9982 TC,6100 Advertising & Marketing:6150 Other Adv & Marketing Expense,-100.00,"152,506.71"
,08/25/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250825 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX2596434 EED:250825 IND ID:XXXXXXXX53171 IND NAME:ROBERTO NO EL XX0825PPZLSD TRN: XXXXXX6434 TC,6100 Advertising & Marketing:6150 Other Adv & Marketing Expense,"-1,000.00","151,506.71"
,08/26/2025,Expense,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250825 CO ENTRY DESCR:MERCH CHBKSEC:CCD TRACE#:XXXXXXXX2156308 EED:250826 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX6308 TC,4040 Chargebacks,-74.70,"151,432.01"
,08/26/2025,Expense,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250825 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX2156292 EED:250826 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX6292 TC,1060 Maverick Holding,-48.61,"151,383.40"
,08/26/2025,Deposit,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250825 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX2156376 EED:250826 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX6376 TC,1060 Maverick Holding,"4,804.65","156,188.05"
,08/26/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250826 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX0041251 EED:250826 IND ID:XXXXXXXX62556 IND NAME:ROBERTO NO EL XX0826PPZYCP TRN: XXXXXX1251 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"156,158.05"
,08/26/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250826 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX0041263 EED:250826 IND ID:XXXXXXXX21093 IND NAME:ROBERTO NO EL XX0826PPZYCP TRN: XXXXXX1263 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"156,128.05"
,08/26/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250826 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX0041294 EED:250826 IND ID:XXXXXXXX07066 IND NAME:ROBERTO NO EL XX0826PPZYCP TRN: XXXXXX1294 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"156,098.05"
,08/26/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250826 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX0041297 EED:250826 IND ID:XXXXXXXX80716 IND NAME:ROBERTO NO EL XX0826PPZYCP TRN: XXXXXX1297 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"156,068.05"
,08/26/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250826 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX0041325 EED:250826 IND ID:XXXXXXXX91118 IND NAME:ROBERTO NO EL XX0826PPZYCP TRN: XXXXXX1325 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"156,038.05"
,08/26/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250826 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX0041341 EED:250826 IND ID:XXXXXXXX65020 IND NAME:ROBERTO NO EL XX0826PPZYCP TRN: XXXXXX1341 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"156,008.05"
,08/26/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250826 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX0041389 EED:250826 IND ID:XXXXXXXX75534 IND NAME:ROBERTO NO EL XX0826PPZYCP TRN: XXXXXX1389 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"155,978.05"
,08/26/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250826 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX0043661 EED:250826 IND ID:XXXXXXXX26829 IND NAME:ROBERTO NO EL XX0826PPZYCP TRN: XXXXXX3661 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"155,948.05"
,08/26/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250826 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX0693121 EED:250826 IND ID:XXXXXXXX01677 IND NAME:ROBERTO NO EL XX0826PPZVGY TRN: XXXXXX3121 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"155,918.05"
,08/26/2025,Expense,,Karen Frias,,Zelle payment to fkaren101gmail.com JPM99bkucd89,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"155,888.05"
,08/26/2025,Expense,,Trinity Marquez,,Zelle payment to Trinity Marquez JPM99bktnpxg,6100 Advertising & Marketing,-30.00,"155,858.05"
,08/27/2025,Deposit,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250826 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX7354476 EED:250827 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX4476 TC,1060 Maverick Holding,"5,418.72","161,276.77"
,08/27/2025,Expense,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250826 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX7354470 EED:250827 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX4470 TC,1060 Maverick Holding,-55.06,"161,221.71"
,08/27/2025,Expense,,Edwin Ortiz,,Zelle payment to Edwin Ortiz JPM99bkwfddk,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-674.21,"160,547.50"
,08/28/2025,Expense,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250827 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX2198050 EED:250828 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX8050 TC,1060 Maverick Holding,-56.30,"160,491.20"
,08/28/2025,Deposit,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250827 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX2198057 EED:250828 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX8057 TC,1060 Maverick Holding,"5,450.60","165,941.80"
,08/28/2025,Credit Card Payment,,Chase Travel,,Payment to Chase card ending in 1487 08/28,2100 R. NOEL (1487) - 1,"-24,108.97","141,832.83"
,08/28/2025,Expense,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250827 CO ENTRY DESCR:MERCH CHBKSEC:CCD TRACE#:XXXXXXXX2198054 EED:250828 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX8054 TC,4040 Chargebacks,-30.40,"141,802.43"
,08/29/2025,Expense,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250828 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX3864076 EED:250829 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX4076 TC,1060 Maverick Holding,-58.46,"141,743.97"
,08/29/2025,Expense,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250828 CO ENTRY DESCR:MERCH CHBKSEC:CCD TRACE#:XXXXXXXX3864109 EED:250829 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX4109 TC,4040 Chargebacks,-34.89,"141,709.08"
,08/29/2025,Deposit,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250828 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX3864114 EED:250829 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX4114 TC,1060 Maverick Holding,"5,746.40","147,455.48"
,08/29/2025,Expense,,NYS DTF SALES,,ORIG CO NAME:NYS DTF SALES ORIG ID:OXXXXX3200 DESC DATE: CO ENTRY DESCR:Tax PaymntSEC:CCD TRACE#:XXXXXXXX3820753 EED:250829 IND ID:XXXXXXXX2915902 IND NAME:SW25 XXXX2770 TRN: XXXXXX0753 TC,2300 Sales Tax Payable,-10.07,"147,445.41"
,08/29/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250829 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX7608885 EED:250829 IND ID:XXXXXXXX49683 IND NAME:ROBERTO NO EL XX0829PPZP7Z TRN: XXXXXX8885 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"147,415.41"
,08/29/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250829 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX7610935 EED:250829 IND ID:XXXXXXXX38048 IND NAME:ROBERTO NO EL XX0829PPZP7Z TRN: XXXXXX0935 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"147,385.41"
,08/29/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250829 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX7611361 EED:250829 IND ID:XXXXXXXX04929 IND NAME:ROBERTO NO EL XX0829PPZP7Z TRN: XXXXXX1361 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"147,355.41"
,08/29/2025,Expense,,ROBERTO,,ORIG CO NAME:VENMO ORIG ID:XXXXXX1992 DESC DATE:250829 CO ENTRY DESCR:PAYMENT SEC:WEB TRACE#:XXXXXXXX7611372 EED:250829 IND ID:XXXXXXXX27519 IND NAME:ROBERTO NO EL XX0829PPZP7Z TRN: XXXXXX1372 TC,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-75.00,"147,280.41"
,08/29/2025,Expense,,Katheryn Cortes,,Zelle payment to Katheryne Cortes JPM99bl4p18i,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"147,250.41"
,08/30/2025,Deposit,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250829 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX8538955 EED:250902 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX8955 TC,1060 Maverick Holding,"5,202.93","152,453.34"
,08/30/2025,Expense,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250829 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX8538964 EED:250902 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX8964 TC,1060 Maverick Holding,-54.10,"152,399.24"
,08/30/2025,Expense,,Angel Agu,,Zelle payment to Angel Agu JPM99bl4wpnp,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-30.00,"152,369.24"
,09/01/2025,Expense,,Alexa Hartsfield,,Zelle payment to Alexa Hartsfield JPM99blluzm5,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-564.75,"151,804.49"
,09/01/2025,Expense,,Courtney King,,Zelle payment to Courtney King XXXXXXX5232,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-183.33,"151,621.16"
,09/01/2025,Expense,,Jasmine Carrasco,,Zelle payment to Jasmine Carrasco JPM99blluh4u,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-80.00,"151,541.16"
,09/01/2025,Expense,,Brooke Willis,,Zelle payment to Brooke Wills JPM99bllzh3x,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-33.33,"151,507.83"
,09/01/2025,Expense,,Hannah Runyon,,Zelle payment to Hannah Runyon JPM99bllsuay,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,"-1,588.82","149,919.01"
,09/01/2025,Expense,,Hannah Runyon,,Zelle payment to Hannah JPM99bllpxwu,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-592.31,"149,326.70"
,09/01/2025,Expense,,Gabriel Luis Alfaro,,Zelle payment to Gabo XXXXXXX8497,6100 Advertising & Marketing:6120 Affiliate Marketing Expense,-15.51,"149,311.19"
,09/02/2025,Expense,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250901 CO ENTRY DESCR:DLY DISC SSEC:CCD TRACE#:XXXXXXXX6385323 EED:250902 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX5323 TC,1060 Maverick Holding,-46.38,"149,264.81"
,09/02/2025,Expense,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250831 CO ENTRY DESCR:MERCH FEESSEC:CCD TRACE#:XXXXXXXX6482664 EED:250902 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES TRN: XXXXXX2664 TC,6000 Cost of Sales:6075 Other Merchant Processing Fees,"-5,707.94","143,556.87"
,09/02/2025,Deposit,,Maverick,,ORIG CO NAME:M MERCHANT ORIG ID:XXXXXX2108 DESC DATE:250831 CO ENTRY DESCR:MERCH DEP SEC:CCD TRACE#:XXXXXXXX6465157 EED:250902 IND ID:XXXXXXXX0041582 IND NAME:S PICY CUBES SPICY CUBES TRN: XXXXXX5157 TC,1060 Maverick Holding,"10,250.18","153,807.05"
